correction_count,coverage_ratio,hallucination_suspected,issues,manifest_artifact_count,manifest_hash_mismatches,manifest_missing_artifacts,manifest_raw_hash_mismatches,package_ok,paragraph_count,paragraph_max_chars,paragraph_median_chars,paragraph_min_chars,path,quality_flags,quality_score,quality_state,repetition_detected,segment_bad_rows,segment_count,segment_count_reported,segment_empty_text,segment_overlaps,segment_total_duration,transcript_chars,transcript_segment_char_ratio,transcript_segment_token_jaccard,transcript_words,video_id,warnings
6,0.9841688654353562,False,,5,0,0,0,True,3,1027,391,307,scripts/ingestion/corpus/i4DQFbs_RKU,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,19,19,0,0,115.63,1729,1.0,1.0,345,i4DQFbs_RKU,
0,0.9914598775378666,False,,5,0,0,0,True,3,366,364,38,scripts/ingestion/corpus/iIduE7RwihM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,11,11,0,0,61.53,772,1.0,1.0,131,iIduE7RwihM,
0,0.9811843546620272,True,,5,0,0,0,True,5,413,356,31,scripts/ingestion/corpus/idoWVpnJz-Y,"[""repetition_loop_detected: 'the role of a father' (count=4)""]",0.45,needs_review,True,0,14,14,0,0,152.27,1558,1.0,1.0,286,idoWVpnJz-Y,
0,0.998690813877373,False,,5,0,0,0,True,3,439,372,141,scripts/ingestion/corpus/igSp4H0OWLE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,20,20,0,0,228.85000000000002,956,1.0,1.0,172,igSp4H0OWLE,
2,0.9917003067979978,False,,5,0,0,0,True,9,434,395,41,scripts/ingestion/corpus/iikr2xzAK6Y,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,55,55,0,0,614.16,3256,1.0,1.0,587,iikr2xzAK6Y,
0,0.9980093474121516,True,,5,0,0,0,True,2,2602,1489.0,376,scripts/ingestion/corpus/inL9r7ffQ7c,"[""repetition_loop_detected: 'They don't want it to' (count=4)""]",0.45,needs_review,True,0,38,38,0,0,230.62,2980,1.0,1.0,525,inL9r7ffQ7c,
5,0.9728887430874497,True,,5,0,0,0,True,14,431,392.0,132,scripts/ingestion/corpus/izjxTA_-mNs,"[""repetition_loop_detected: 'to live in a Beautiful' (count=4)""]",0.45,needs_review,True,0,87,87,0,0,415.19,5381,1.0,1.0,960,izjxTA_-mNs,
0,0.9830919415555415,False,,5,0,0,0,True,8,444,389.5,24,scripts/ingestion/corpus/j66VV2XKBJk,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,41,41,0,0,308.16,2844,1.0,1.0,499,j66VV2XKBJk,
0,0.9383592017738358,False,,5,0,0,0,True,4,454,392.5,185,scripts/ingestion/corpus/j7EZJwH8uCM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,22,22,0,0,105.79999999999998,1430,1.0,1.0,268,j7EZJwH8uCM,
0,0.9996299893621943,True,,5,0,0,0,True,9,549,405,117,scripts/ingestion/corpus/jEg3pQmKBIw,"[""repetition_loop_detected: 'when you are able to' (count=5)""]",0.45,needs_review,True,0,51,51,0,0,216.13000000000002,3547,1.0,1.0,669,jEg3pQmKBIw,
7,0.9890513854973989,False,,5,0,0,0,True,19,590,396,339,scripts/ingestion/corpus/jGG6-a4IrNw,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,228,228,0,0,745.27,8001,1.0,1.0,1404,jGG6-a4IrNw,
3,1.0,False,,5,0,0,0,True,4,468,415.0,125,scripts/ingestion/corpus/jHsA3IlRCm4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,29,29,0,0,109.06,1429,1.0,1.0,246,jHsA3IlRCm4,
0,0.9992952783650458,False,,5,0,0,0,True,1,322,322,322,scripts/ingestion/corpus/jK7-PPBXwr4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,4,4,0,0,28.36,322,1.0,1.0,58,jK7-PPBXwr4,
0,0.9719496744158638,False,,5,0,0,0,True,9,474,407,299,scripts/ingestion/corpus/jRI007mQ2Wo,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,47,47,0,0,329.87,3638,1.0,1.0,646,jRI007mQ2Wo,
0,0.9818034278407555,False,,5,0,0,0,True,8,415,362.0,206,scripts/ingestion/corpus/jW3JDLY0cDA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,34,34,0,0,399.27000000000004,2816,1.0,1.0,552,jW3JDLY0cDA,
0,0.9801068510370836,False,,5,0,0,0,True,9,477,383,102,scripts/ingestion/corpus/jy4hcpUSBms,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,47,47,0,0,311.87,3275,1.0,1.0,575,jy4hcpUSBms,
1,0.991638449312418,False,,5,0,0,0,True,5,499,419,363,scripts/ingestion/corpus/k0GsZxWhjSE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,32,32,0,0,430.5,2093,1.0,1.0,348,k0GsZxWhjSE,
0,0.9742833052276558,False,,5,0,0,0,True,2,752,563.5,375,scripts/ingestion/corpus/k1qCouxaNjQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,12,12,0,0,92.43999999999998,1129,1.0,1.0,221,k1qCouxaNjQ,
1,1.0,False,,5,0,0,0,True,8,629,386.5,355,scripts/ingestion/corpus/k5RDNv-CH9M,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,58,58,0,0,296.3,3295,1.0,1.0,592,k5RDNv-CH9M,
0,0.935360938072554,False,,5,0,0,0,True,6,452,374.0,363,scripts/ingestion/corpus/k8iO5daXllM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,49,49,0,0,127.63,2329,1.0,1.0,440,k8iO5daXllM,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/kB9lSN4nORo,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,kB9lSN4nORo,
6,0.9509270600667676,False,,5,0,0,0,True,54,640,396.0,334,scripts/ingestion/corpus/kMc_kat7YLE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,511,511,0,0,1583.7500000000002,22237,1.0,1.0,4088,kMc_kat7YLE,
0,0.14269418546289653,False,,5,0,0,0,True,2,455,288.5,122,scripts/ingestion/corpus/kNMpaK6SIbc,"[""low_speech_interval_coverage_estimate=0.143""]",0.5,needs_review,False,0,12,12,0,0,93.81999999999984,579,1.0,1.0,238,kNMpaK6SIbc,
0,0.9890238358121712,True,,5,0,0,0,True,11,538,398,226,scripts/ingestion/corpus/kPuvsIyt6UI,"[""repetition_loop_detected: 'discriminates on the basis of' (count=4)""]",0.45,needs_review,True,0,68,68,0,0,456.84000000000003,4467,1.0,1.0,768,kPuvsIyt6UI,
0,0.9865958474167069,False,,5,0,0,0,True,15,440,388,202,scripts/ingestion/corpus/kYVY4_zxLVQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,97,97,0,0,510.81,5770,1.0,1.0,1011,kYVY4_zxLVQ,
16,0.9211317459470996,True,,5,0,0,0,True,20,2297,667.0,359,scripts/ingestion/corpus/kf-IuHxVN7g,"[""repetition_loop_detected: 'Shri Preetaji and Shri Krishnaji' (count=4)""]",0.45,needs_review,True,0,186,186,0,0,2763.690000000002,16041,1.0,1.0,2878,kf-IuHxVN7g,most_paragraphs_outside_300_500_chars
1,0.9695259593679458,False,,5,0,0,0,True,3,528,360,67,scripts/ingestion/corpus/kyEL8OTZwBk,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,13,13,0,0,68.72,959,1.0,1.0,158,kyEL8OTZwBk,most_paragraphs_outside_300_500_chars
2,1.0,True,,5,0,0,0,True,10,479,402.0,362,scripts/ingestion/corpus/kzRqQOvjRhA,"[""repetition_loop_detected: 'It will bring battles in' (count=4)""]",0.45,needs_review,True,0,79,79,0,0,310.08,4148,1.0,1.0,739,kzRqQOvjRhA,
0,0.9889313480036895,False,,5,0,0,0,True,6,517,405.5,38,scripts/ingestion/corpus/l0bQZ9tnwvk,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,30,30,0,0,150.1,2214,1.0,1.0,397,l0bQZ9tnwvk,
0,1.0,False,,5,0,0,0,True,8,449,397.0,253,scripts/ingestion/corpus/l6svaRx35TI,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,41,41,0,0,254.04,3079,1.0,1.0,538,l6svaRx35TI,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/lDqwgw-vYWc,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,lDqwgw-vYWc,
1,0.9534778681120144,False,,5,0,0,0,True,2,407,391.0,375,scripts/ingestion/corpus/lZTaw-5V_mc,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,12,12,0,0,63.33,784,1.0,1.0,130,lZTaw-5V_mc,
0,0.9405526992287918,False,,5,0,0,0,True,3,801,794,304,scripts/ingestion/corpus/leypd9opVSc,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,22,22,0,0,146.35,1903,1.0,1.0,337,leypd9opVSc,most_paragraphs_outside_300_500_chars
1,0.9880658888557385,True,,5,0,0,0,True,18,916,396.5,369,scripts/ingestion/corpus/liMBvMgSPC8,"[""repetition_loop_detected: 'in the form of a' (count=4)""]",0.45,needs_review,True,0,209,209,0,0,629.23,7898,1.0,1.0,1483,liMBvMgSPC8,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/lmNVJBc1Zoo,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,lmNVJBc1Zoo,
0,0.9489686426606083,False,,5,0,0,0,True,36,3071,395.5,358,scripts/ingestion/corpus/m-m2wMW4020,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,464,464,0,0,1583.0600000000002,20568,1.0,1.0,3885,m-m2wMW4020,
1,0.7817589576547231,False,,5,0,0,0,True,1,381,381,381,scripts/ingestion/corpus/mAG-Q4DZ5Zs,"[""low_speech_interval_coverage_estimate=0.782""]",0.5,needs_review,False,0,3,3,0,0,24.0,381,1.0,1.0,67,mAG-Q4DZ5Zs,
0,0.9575104727707959,False,,5,0,0,0,True,2,378,254.5,131,scripts/ingestion/corpus/mB83CObqvhU,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,7,7,0,0,32.0,511,1.0,1.0,82,mB83CObqvhU,
1,0.9937933552391383,False,,5,0,0,0,True,3,452,421,302,scripts/ingestion/corpus/mJOReEqkgMM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,16,16,0,0,81.66,1179,1.0,1.0,212,mJOReEqkgMM,
0,0.9985576923076923,False,,5,0,0,0,True,9,435,396,310,scripts/ingestion/corpus/mNM-x9RFMcE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,55,55,0,0,353.09000000000003,3521,1.0,1.0,649,mNM-x9RFMcE,
0,0.9175005559261732,False,,5,0,0,0,True,2,482,438.5,395,scripts/ingestion/corpus/mQ_qPqsc-i0,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,12,12,0,0,82.52000000000001,879,1.0,1.0,171,mQ_qPqsc-i0,
1,0.9449376849651954,False,,5,0,0,0,True,8,588,395.0,242,scripts/ingestion/corpus/mS3cZvd1AvQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,60,60,0,0,226.70000000000002,3487,1.0,1.0,653,mS3cZvd1AvQ,
0,0.9865812747788959,True,,5,0,0,0,True,5,1807,398,365,scripts/ingestion/corpus/mbhdVEKEbLg,"[""repetition_loop_detected: 'raise your arms from the' (count=4)""]",0.45,needs_review,True,0,74,74,0,0,646.9999999999999,3392,1.0,1.0,600,mbhdVEKEbLg,
0,0.783994032395567,False,,5,0,0,0,True,3,533,377,148,scripts/ingestion/corpus/md0y8j1SxBk,"[""low_speech_interval_coverage_estimate=0.784""]",0.5,needs_review,False,0,26,26,0,0,147.14000000000001,1062,1.0,1.0,192,md0y8j1SxBk,most_paragraphs_outside_300_500_chars
0,1.0,False,,5,0,0,0,True,3,440,373,79,scripts/ingestion/corpus/mgfhxq9bn8Q,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,21,21,0,0,82.25,896,1.0,1.0,141,mgfhxq9bn8Q,
11,0.9064608590707114,False,,5,0,0,0,True,19,5750,529,364,scripts/ingestion/corpus/mmpmX3-qfc4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,232,232,0,0,1321.9099999999999,17929,1.0,1.0,3113,mmpmX3-qfc4,most_paragraphs_outside_300_500_chars
0,0.9572751820077247,False,,5,0,0,0,True,8,477,388.5,247,scripts/ingestion/corpus/mpLJPUifTNA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,54,54,0,0,280.07,3128,1.0,1.0,549,mpLJPUifTNA,
0,0.9966373512674599,False,,5,0,0,0,True,5,515,386,73,scripts/ingestion/corpus/mvSrmuOyRYQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,21,21,0,0,115.59,1839,1.0,1.0,338,mvSrmuOyRYQ,
0,0.9828843722649032,False,,5,0,0,0,True,3,655,418,395,scripts/ingestion/corpus/mz8Mb0MvBz4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,17,17,0,0,101.07,1472,1.0,1.0,264,mz8Mb0MvBz4,
1,0.9995478957665894,True,,5,0,0,0,True,20,467,387.5,136,scripts/ingestion/corpus/n3UBbCXJaJ0,"[""repetition_loop_detected: 'sacred connection with Mother Earth' (count=4)""]",0.45,needs_review,True,0,126,126,0,0,1282.31,7626,1.0,1.0,1352,n3UBbCXJaJ0,
0,0.9689038031319911,False,,5,0,0,0,True,1,349,349,349,scripts/ingestion/corpus/nCK4-w8xu9Y,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,5,5,0,0,43.31,349,1.0,1.0,57,nCK4-w8xu9Y,
2,0.9486655740111061,False,,5,0,0,0,True,46,563,397.5,322,scripts/ingestion/corpus/nCkbv_lvFfg,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,255,255,0,0,1551.2200000000003,18788,1.0,1.0,3235,nCkbv_lvFfg,
0,1.0,False,,5,0,0,0,True,1,143,143,143,scripts/ingestion/corpus/nD0_yE8Yy64,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,2,2,0,0,14.8,143,1.0,1.0,26,nD0_yE8Yy64,most_paragraphs_outside_300_500_chars
0,0.06139363552645042,False,,5,0,0,0,True,1,68,68,68,scripts/ingestion/corpus/nHDXMZLLQyY,"[""audio_only_or_silence""]",0.5,sound_only,False,0,1,1,0,0,6.0,68,1.0,1.0,19,nHDXMZLLQyY,most_paragraphs_outside_300_500_chars
0,1.0,False,,5,0,0,0,True,5,431,412,288,scripts/ingestion/corpus/nQpRoOOu5Yc,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,22,22,0,0,226.69,1956,1.0,1.0,325,nQpRoOOu5Yc,
0,1.0,False,,5,0,0,0,True,8,444,370.5,106,scripts/ingestion/corpus/nUrc8O7Avvk,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,52,52,0,0,217.82,2826,1.0,1.0,489,nUrc8O7Avvk,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/n_6eC35_wzA,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,n_6eC35_wzA,
0,0.9393078080588532,False,,5,0,0,0,True,8,1192,457.0,242,scripts/ingestion/corpus/na0fqtqARVs,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,56,56,0,0,393.26000000000005,4708,1.0,1.0,836,na0fqtqARVs,most_paragraphs_outside_300_500_chars
1,0.9631578947368421,False,,5,0,0,0,True,1,1944,1944,1944,scripts/ingestion/corpus/nen-DB_tz4M,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,26,26,0,0,323.91,1944,1.0,1.0,337,nen-DB_tz4M,most_paragraphs_outside_300_500_chars
0,0.9983870967741936,False,,5,0,0,0,True,1,163,163,163,scripts/ingestion/corpus/nj4mPBJsauQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,2,2,0,0,12.38,163,1.0,1.0,30,nj4mPBJsauQ,most_paragraphs_outside_300_500_chars
1,0.9146050483486123,False,,5,0,0,0,True,3,457,393,53,scripts/ingestion/corpus/nlimcAFzAQE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,13,13,0,0,72.83,907,1.0,1.0,151,nlimcAFzAQE,
0,0.9999200607538271,True,,5,0,0,0,True,6,508,388.0,318,scripts/ingestion/corpus/nsUkTKmx2dI,"[""repetition_loop_detected: 'forming mind is a less' (count=4)""]",0.45,needs_review,True,0,30,30,0,0,250.17000000000002,2391,1.0,1.0,438,nsUkTKmx2dI,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/nsWiuQDzAw4,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,nsWiuQDzAw4,
2,0.8651328237342012,False,,5,0,0,0,True,1,1561,1561,1561,scripts/ingestion/corpus/nxfjPX2qD_U,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,17,17,0,0,114.31,1561,1.0,1.0,296,nxfjPX2qD_U,most_paragraphs_outside_300_500_chars
0,1.0,False,,5,0,0,0,True,2,516,470.0,424,scripts/ingestion/corpus/o6X1TVEFHAY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,22,22,0,0,67.49,942,1.0,1.0,167,o6X1TVEFHAY,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/oSAPs1YDkq0,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,oSAPs1YDkq0,
0,0.984002098085497,False,,5,0,0,0,True,7,459,386,66,scripts/ingestion/corpus/oSqD_BvF7vA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,46,46,0,0,225.12,2516,1.0,1.0,438,oSqD_BvF7vA,
0,0.9506820566631691,False,,5,0,0,0,True,3,1868,1633,994,scripts/ingestion/corpus/oUCZWSi8zY4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,50,50,0,0,380.52000000000004,4499,1.0,1.0,789,oUCZWSi8zY4,most_paragraphs_outside_300_500_chars
0,0.9722077583962511,False,,5,0,0,0,True,5,518,411,359,scripts/ingestion/corpus/oXRZhJTHuOA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,29,29,0,0,149.37,2128,1.0,1.0,371,oXRZhJTHuOA,
1,0.965329777413068,False,,5,0,0,0,True,2,850,615.5,381,scripts/ingestion/corpus/oZRQoiRe7s4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,43,43,0,0,94.11,1233,1.0,1.0,223,oZRQoiRe7s4,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/o_J7uas-9U0,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,o_J7uas-9U0,
0,1.0,False,,5,0,0,0,True,6,399,369.0,180,scripts/ingestion/corpus/o_eg6YTifRE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,34,34,0,0,568.57,2066,1.0,1.0,385,o_eg6YTifRE,
0,0.9953307647097237,True,,5,0,0,0,True,8,447,394.0,271,scripts/ingestion/corpus/oaKWpxmu0YI,"[""repetition_loop_detected: 'It is possible for you' (count=5)""]",0.45,needs_review,True,0,41,41,0,0,304.83,3108,1.0,1.0,533,oaKWpxmu0YI,
0,0.9996728819103697,False,,5,0,0,0,True,7,461,381,30,scripts/ingestion/corpus/oalnb5-fHjY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,46,46,0,0,244.48000000000002,2450,1.0,1.0,461,oalnb5-fHjY,
0,0.9970804071648386,False,,5,0,0,0,True,15,447,384,152,scripts/ingestion/corpus/obK5uqYXOJU,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,116,116,0,0,505.44,5707,1.0,1.0,998,obK5uqYXOJU,
0,0.9018850987432675,False,,5,0,0,0,True,4,436,390.5,216,scripts/ingestion/corpus/odNtpKqbCQo,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,24,24,0,0,100.47,1439,1.0,1.0,261,odNtpKqbCQo,
1,0.9954259716752686,False,,5,0,0,0,True,12,578,382.5,314,scripts/ingestion/corpus/odXq5g-Y7gM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,74,74,0,0,406.96000000000004,4901,1.0,1.0,891,odXq5g-Y7gM,
150,0.7722073824140462,True,,5,0,0,0,True,2,1495,1302.0,1109,scripts/ingestion/corpus/omDPxlDqDs0,"[""low_speech_interval_coverage_estimate=0.772"", ""repetition_loop_detected: 'Hamsa Suha Mikam, Hamsa Suha' (count=14)""]",0.45,needs_review,True,0,94,94,0,0,2471.72,2606,1.0,1.0,450,omDPxlDqDs0,most_paragraphs_outside_300_500_chars
0,0.3555166374781085,False,,5,0,0,0,True,1,280,280,280,scripts/ingestion/corpus/oqacXWT14ic,"[""audio_only_or_silence""]",0.5,sound_only,False,0,10,10,0,0,24.359999999999996,280,1.0,1.0,56,oqacXWT14ic,most_paragraphs_outside_300_500_chars
4,0.9997526366682408,False,,5,0,0,0,True,2,3138,2576.5,2015,scripts/ingestion/corpus/owC8E_G2fY4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,93,93,0,0,444.58,5155,1.0,1.0,936,owC8E_G2fY4,most_paragraphs_outside_300_500_chars
0,0.6832565938306763,False,,5,0,0,0,True,3,438,397,123,scripts/ingestion/corpus/owXqW04b08o,"[""low_speech_interval_coverage_estimate=0.683""]",0.5,needs_review,False,0,16,16,0,0,256.72,962,1.0,1.0,171,owXqW04b08o,
0,0.9244253540747621,False,,5,0,0,0,True,2,399,378.0,357,scripts/ingestion/corpus/p2HecXyM3tE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,13,13,0,0,79.63000000000001,758,1.0,1.0,142,p2HecXyM3tE,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/p3eCPcvhsjM,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,p3eCPcvhsjM,
1,0.9059002193599193,True,,5,0,0,0,True,10,668,439.5,372,scripts/ingestion/corpus/pJXS28Odaqs,"[""repetition_loop_detected: 'how can this happen to' (count=6)""]",0.45,needs_review,True,0,57,57,0,0,322.12000000000006,4816,1.0,1.0,923,pJXS28Odaqs,
2,1.0,False,,5,0,0,0,True,5,733,508,395,scripts/ingestion/corpus/pPHQMD3w9-s,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,21,21,0,0,173.47,2618,1.0,1.0,495,pPHQMD3w9-s,most_paragraphs_outside_300_500_chars
5,0.9974175459307902,False,,5,0,0,0,True,10,473,383.5,196,scripts/ingestion/corpus/pQ7yAREnJaw,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,71,71,0,0,270.36,3899,1.0,1.0,716,pQ7yAREnJaw,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/pR7zkayrXn8,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,pR7zkayrXn8,
0,1.0,False,,5,0,0,0,True,1,3,3,3,scripts/ingestion/corpus/pTnEtB8mcVA,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,1,1,0,0,2.06,3,1.0,1.0,1,pTnEtB8mcVA,most_paragraphs_outside_300_500_chars
2,0.9741918493646717,False,,5,0,0,0,True,2,1835,1101.5,368,scripts/ingestion/corpus/pTnZt0SqDFM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,24,24,0,0,147.96999999999997,2205,1.0,1.0,388,pTnZt0SqDFM,
0,0.9651843962188791,False,,5,0,0,0,True,5,576,435,27,scripts/ingestion/corpus/pTw6RbHzm-U,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,25,25,0,0,144.99,1942,1.0,1.0,344,pTw6RbHzm-U,most_paragraphs_outside_300_500_chars
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/phMVQUn1Sns,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,phMVQUn1Sns,
2,0.9674234945705824,False,,5,0,0,0,True,3,457,436,239,scripts/ingestion/corpus/pk4MA5aOSOY,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,20,20,0,0,98.0,1136,1.0,1.0,209,pk4MA5aOSOY,
3,1.0,False,,5,0,0,0,True,2,502,481.5,461,scripts/ingestion/corpus/pmSPHJfg3AU,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,8,8,0,0,93.38,965,1.0,1.0,192,pmSPHJfg3AU,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/pomBCVpfFNw,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,dead_lettered,False,0,0,0,0,0,0.0,,,,,pomBCVpfFNw,
0,0.9981975939975688,False,,5,0,0,0,True,6,597,434.0,196,scripts/ingestion/corpus/q15gR1aGjVs,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,41,41,0,0,238.14,2534,1.0,1.0,448,q15gR1aGjVs,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/qDQ1JxqWcT8,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,qDQ1JxqWcT8,
0,0.8918311776718859,False,,5,0,0,0,True,4,426,387.0,106,scripts/ingestion/corpus/qDSfb0DZ0PE,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,11,11,0,0,131.01000000000005,1312,1.0,1.0,208,qDSfb0DZ0PE,
0,0.0,False,,5,0,0,0,True,,,,,scripts/ingestion/corpus/qIsZ9oxvWeI,"[""dead_lettered"", ""quarantined_from_retrieval""]",0.0,unavailable,False,0,0,0,0,0,0.0,,,,,qIsZ9oxvWeI,
2,0.9997521070897373,False,,5,0,0,0,True,4,420,365.5,40,scripts/ingestion/corpus/qJxGtSDiayM,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,18,18,0,0,80.66000000000001,1197,1.0,1.0,188,qJxGtSDiayM,
0,0.9269518597118284,False,,5,0,0,0,True,4,418,413.5,102,scripts/ingestion/corpus/qPKICCU7Wec,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,14,14,0,0,82.99,1353,1.0,1.0,256,qPKICCU7Wec,
0,0.9880597014925373,False,,5,0,0,0,True,1,319,319,319,scripts/ingestion/corpus/qQmrTz6i2x4,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,3,3,0,0,33.1,319,1.0,1.0,60,qQmrTz6i2x4,
0,0.9636209813874789,True,,5,0,0,0,True,3,955,417,153,scripts/ingestion/corpus/qajcmg64VNI,"[""repetition_loop_detected: 'Shantir Bhavatu, Shantir Bhavatu, Shantir' (count=10)""]",0.45,needs_review,True,0,14,14,0,0,489.77,1529,1.0,1.0,235,qajcmg64VNI,most_paragraphs_outside_300_500_chars
0,0.9912266181095845,False,,5,0,0,0,True,2,422,338.5,255,scripts/ingestion/corpus/qiba4m7wUXQ,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,14,14,0,0,59.879999999999995,679,1.0,1.0,119,qiba4m7wUXQ,
0,0.9734964989202277,False,,5,0,0,0,True,5,430,381,57,scripts/ingestion/corpus/qj6ZFtvViic,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,26,26,0,0,148.76,1645,1.0,1.0,280,qj6ZFtvViic,
0,0.9829333534265153,False,,5,0,0,0,True,6,546,434.0,376,scripts/ingestion/corpus/qtG8c2zhn7A,"[""single_source_requires_human_review""]",0.7,needs_review,False,0,40,40,0,0,260.9,2657,1.0,1.0,442,qtG8c2zhn7A,
